id_viagem,id_rota,id_veiculo,id_motorista,mes,km_rodado,retorno_vazio,volume_m3,custo_combustivel,custo_pedagio,custo_manutencao_rateado,faturamento_viagem
ROT-01-00226,ROT-01,VEI-026,MOT-36,2025-11-01,188.4,True,19.6,408.85,38.14,25.16,1190.32
ROT-01-00227,ROT-01,VEI-036,MOT-29,2025-08-01,184.5,False,21.8,370.5,35.42,17.45,2325.86
ROT-01-00228,ROT-01,VEI-060,MOT-13,2025-08-01,184.7,False,29.9,387.31,41.01,17.8,2167.39
ROT-01-00229,ROT-01,VEI-056,MOT-33,2025-10-01,188.0,False,18.0,356.41,53.29,15.29,2120.14
ROT-01-00230,ROT-01,VEI-039,MOT-34,2025-10-01,192.0,True,28.3,420.06,45.19,16.9,1434.15
ROT-01-00231,ROT-01,VEI-060,MOT-27,2025-09-01,185.3,True,27.2,365.48,52.32,24.34,1368.27
ROT-01-00232,ROT-01,VEI-052,MOT-01,2025-05-01,192.3,True,21.2,391.41,33.24,16.81,1439.09
ROT-01-00233,ROT-01,VEI-034,MOT-24,2025-03-01,192.8,True,22.7,400.03,49.02,23.25,1562.1
ROT-01-00234,ROT-01,VEI-002,MOT-39,2025-01-01,194.7,False,22.2,378.93,61.31,24.45,2366.21
ROT-01-00235,ROT-01,VEI-033,MOT-16,2025-01-01,191.4,False,19.3,414.96,29.58,26.63,2701.43
ROT-01-00236,ROT-01,VEI-012,MOT-18,2025-11-01,192.8,False,19.5,377.99,55.5,19.95,2509.44
ROT-01-00237,ROT-01,VEI-023,MOT-23,2025-01-01,195.4,False,24.0,397.93,34.05,27.27,2730.17
ROT-01-00238,ROT-01,VEI-008,MOT-30,2025-04-01,190.9,False,24.4,396.57,41.24,21.91,2458.49
ROT-01-00239,ROT-01,VEI-034,MOT-12,2025-11-01,191.8,True,18.3,337.41,35.65,26.86,1463.19
ROT-01-00240,ROT-01,VEI-020,MOT-41,2025-07-01,189.4,True,23.6,461.76,47.69,23.52,1301.54
ROT-01-00241,ROT-01,VEI-010,MOT-34,2025-09-01,186.0,False,23.8,342.36,37.52,23.94,2282.66
ROT-01-00242,ROT-01,VEI-017,MOT-30,2025-04-01,187.3,False,22.5,386.32,62.83,24.4,2611.42
ROT-01-00243,ROT-01,VEI-015,MOT-13,2025-07-01,188.2,False,22.6,400.71,61.94,23.74,2695.67
ROT-01-00244,ROT-01,VEI-006,MOT-21,2025-09-01,192.7,True,29.9,385.09,34.39,18.68,1409.28
ROT-01-00245,ROT-01,VEI-032,MOT-33,2025-07-01,193.0,True,29.5,366.5,67.35,25.61,1373.77
ROT-01-00246,ROT-01,VEI-035,MOT-37,2025-03-01,185.4,True,25.6,371.85,61.46,19.57,1504.11
ROT-01-00247,ROT-01,VEI-026,MOT-45,2025-05-01,187.7,False,29.0,355.77,60.46,24.26,2591.87
ROT-01-00248,ROT-01,VEI-005,MOT-45,2025-11-01,190.4,False,22.4,399.95,62.88,17.37,2682.74
ROT-01-00249,ROT-01,VEI-015,MOT-19,2025-11-01,187.4,True,20.4,367.34,38.6,18.17,1174.63
ROT-01-00250,ROT-01,VEI-006,MOT-09,2025-02-01,193.1,True,23.8,442.28,30.89,19.42,1553.54
ROT-01-00251,ROT-01,VEI-034,MOT-33,2025-04-01,195.6,False,20.0,394.6,46.99,17.99,2528.3
ROT-01-00252,ROT-01,VEI-057,MOT-35,2025-01-01,194.3,True,18.8,383.17,67.47,22.5,1271.82
ROT-01-00253,ROT-01,VEI-053,MOT-09,2025-12-01,190.5,False,23.8,421.89,38.02,19.2,2133.45
ROT-01-00254,ROT-01,VEI-049,MOT-05,2025-07-01,195.2,True,26.7,403.04,45.07,23.75,1275.59
ROT-01-00255,ROT-01,VEI-050,MOT-36,2025-04-01,191.9,False,26.8,420.35,66.03,26.99,2550.53
ROT-01-00256,ROT-01,VEI-020,MOT-07,2025-09-01,187.4,False,25.7,366.61,38.93,27.88,2140.81
ROT-01-00257,ROT-01,VEI-016,MOT-26,2025-09-01,190.3,True,20.3,364.2,31.07,20.33,1231.85
ROT-01-00258,ROT-01,VEI-033,MOT-37,2025-08-01,185.2,True,28.3,343.69,53.84,27.67,1130.24
ROT-01-00259,ROT-01,VEI-022,MOT-14,2025-11-01,191.9,False,27.0,411.42,31.55,16.48,2703.81
ROT-01-00260,ROT-01,VEI-019,MOT-03,2025-10-01,187.3,True,24.4,398.58,56.13,19.45,1465.85
ROT-01-00261,ROT-01,VEI-013,MOT-07,2025-08-01,185.4,False,19.2,349.94,48.57,17.88,2753.29
ROT-01-00262,ROT-01,VEI-012,MOT-20,2025-02-01,188.1,False,22.6,375.53,39.4,28.01,2116.5
ROT-01-00263,ROT-01,VEI-006,MOT-15,2025-09-01,192.7,True,23.1,389.0,30.67,18.43,1209.77
ROT-01-00264,ROT-01,VEI-044,MOT-07,2025-10-01,186.8,False,21.9,334.94,62.97,21.58,2541.13
ROT-01-00265,ROT-01,VEI-038,MOT-26,2025-09-01,192.3,False,21.2,379.17,46.82,17.68,2131.35
ROT-01-00266,ROT-01,VEI-014,MOT-01,2025-08-01,191.4,False,19.6,377.58,49.12,17.65,2858.07
ROT-01-00267,ROT-01,VEI-002,MOT-15,2025-12-01,195.1,False,27.9,407.35,41.0,24.51,2264.67
ROT-01-00268,ROT-01,VEI-016,MOT-17,2025-07-01,185.1,True,26.6,340.91,53.56,24.91,1459.64
ROT-01-00269,ROT-01,VEI-049,MOT-33,2025-08-01,191.3,False,25.9,400.6,63.02,15.89,2309.35
ROT-01-00270,ROT-01,VEI-051,MOT-28,2025-09-01,187.2,True,28.5,368.99,34.88,24.93,1224.37
ROT-01-00271,ROT-01,VEI-044,MOT-40,2025-05-01,187.2,False,27.2,380.36,33.19,18.51,2794.57
ROT-01-00272,ROT-01,VEI-015,MOT-02,2025-07-01,185.1,False,22.5,342.5,38.7,16.49,2050.65
ROT-01-00273,ROT-01,VEI-046,MOT-11,2025-10-01,187.7,False,28.7,393.2,56.22,17.57,2330.32
ROT-01-00274,ROT-01,VEI-019,MOT-20,2025-12-01,195.5,False,27.3,418.99,68.32,19.69,2662.58
ROT-01-00275,ROT-01,VEI-013,MOT-30,2025-11-01,188.7,False,23.5,354.36,29.03,25.23,2601.65
ROT-01-00276,ROT-01,VEI-035,MOT-15,2025-12-01,186.0,True,25.2,351.21,45.46,17.5,1369.0
ROT-01-00277,ROT-01,VEI-011,MOT-11,2025-11-01,195.2,False,28.8,406.81,39.52,27.51,2762.76
ROT-01-00278,ROT-01,VEI-013,MOT-35,2025-03-01,188.8,True,20.9,392.53,63.02,19.95,1505.17
ROT-01-00279,ROT-01,VEI-059,MOT-28,2025-11-01,188.6,False,24.8,389.87,38.39,18.61,2271.37
ROT-01-00280,ROT-01,VEI-006,MOT-44,2025-05-01,185.4,False,20.1,359.94,51.62,16.63,2343.43
ROT-01-00281,ROT-01,VEI-050,MOT-20,2025-07-01,190.7,False,28.7,408.45,33.22,26.38,2517.35
ROT-01-00282,ROT-01,VEI-030,MOT-25,2025-08-01,186.1,False,26.4,371.04,57.91,17.72,2667.32
ROT-01-00283,ROT-01,VEI-028,MOT-10,2025-09-01,190.8,False,28.2,362.97,63.71,27.03,2714.99
ROT-01-00284,ROT-01,VEI-018,MOT-25,2025-04-01,190.3,True,27.1,359.24,34.67,25.15,1442.1
ROT-01-00285,ROT-01,VEI-047,MOT-03,2025-05-01,184.7,False,23.7,381.97,28.82,24.89,2281.46
ROT-01-00286,ROT-01,VEI-008,MOT-01,2025-09-01,186.5,False,22.8,382.86,52.83,24.34,2239.1
ROT-01-00287,ROT-01,VEI-046,MOT-26,2025-07-01,185.0,False,29.2,362.55,61.86,23.95,2483.68
ROT-01-00288,ROT-01,VEI-001,MOT-42,2025-11-01,188.4,False,20.7,345.22,47.38,15.48,2368.44
ROT-01-00289,ROT-01,VEI-021,MOT-24,2025-06-01,187.5,False,27.7,428.58,53.04,23.06,2255.2
ROT-01-00290,ROT-01,VEI-033,MOT-05,2025-10-01,193.9,False,20.2,380.37,66.38,27.18,2604.47
ROT-01-00291,ROT-01,VEI-007,MOT-41,2025-05-01,193.6,False,28.9,377.32,46.24,24.58,2296.74
ROT-01-00292,ROT-01,VEI-033,MOT-31,2025-06-01,187.3,False,27.7,354.54,65.18,23.26,2627.01
ROT-01-00293,ROT-01,VEI-023,MOT-26,2025-09-01,184.5,True,26.5,369.42,50.87,26.55,1140.46
ROT-01-00294,ROT-01,VEI-023,MOT-19,2025-05-01,194.3,False,23.2,416.32,38.62,24.62,2676.9
ROT-01-00295,ROT-01,VEI-038,MOT-20,2025-11-01,190.5,True,18.0,383.32,60.33,18.07,1183.4
ROT-01-00296,ROT-01,VEI-053,MOT-11,2025-04-01,190.2,False,28.5,440.99,65.39,26.99,2434.99
ROT-01-00297,ROT-01,VEI-026,MOT-40,2025-03-01,185.9,False,20.7,356.59,58.26,17.49,2358.02
ROT-01-00298,ROT-01,VEI-022,MOT-25,2025-09-01,194.1,False,25.6,382.8,35.97,27.18,2728.88
ROT-01-00299,ROT-01,VEI-050,MOT-02,2025-03-01,192.7,False,24.7,392.87,52.39,19.29,2514.72
ROT-01-00300,ROT-01,VEI-053,MOT-26,2025-07-01,190.7,False,27.7,380.69,59.79,26.75,2688.43
ROT-01-00301,ROT-01,VEI-025,MOT-35,2025-06-01,190.6,False,23.9,404.28,38.96,24.02,2385.47
ROT-01-00302,ROT-01,VEI-019,MOT-08,2025-01-01,188.9,True,19.1,417.74,53.74,19.4,1332.6
ROT-01-00303,ROT-01,VEI-060,MOT-04,2025-06-01,195.0,False,27.7,381.65,66.43,16.51,2444.14
ROT-01-00304,ROT-01,VEI-023,MOT-05,2025-01-01,189.6,False,20.2,348.01,62.39,20.63,2471.0
ROT-01-00305,ROT-01,VEI-041,MOT-19,2025-12-01,195.0,True,29.6,411.61,38.89,18.79,1401.97
ROT-01-00306,ROT-01,VEI-033,MOT-10,2025-08-01,194.4,True,18.5,370.17,52.71,26.18,1381.35
ROT-01-00307,ROT-01,VEI-011,MOT-08,2025-06-01,191.3,False,18.2,490.99,66.87,19.73,2828.61
ROT-01-00308,ROT-01,VEI-054,MOT-02,2025-04-01,186.8,True,20.6,385.48,44.44,20.8,1355.76
ROT-01-00309,ROT-01,VEI-007,MOT-24,2025-06-01,189.7,True,21.2,395.45,29.5,24.92,1346.53
ROT-01-00310,ROT-01,VEI-042,MOT-08,2025-10-01,188.1,True,24.2,370.47,40.57,16.18,1153.78
ROT-01-00311,ROT-01,VEI-033,MOT-24,2025-09-01,194.3,True,19.4,414.91,61.99,23.7,1240.68
ROT-01-00312,ROT-01,VEI-045,MOT-03,2025-08-01,187.3,True,29.6,413.96,33.15,26.59,1539.41
ROT-01-00313,ROT-01,VEI-031,MOT-12,2025-05-01,193.6,True,20.3,375.21,51.63,27.39,1583.27
ROT-01-00314,ROT-01,VEI-022,MOT-12,2025-12-01,188.2,False,19.5,368.42,30.89,16.52,2162.0
ROT-01-00315,ROT-01,VEI-052,MOT-36,2025-11-01,187.7,True,26.5,413.49,32.33,23.64,1413.68
ROT-01-00316,ROT-01,VEI-033,MOT-35,2025-09-01,192.5,False,24.6,399.3,32.02,18.26,2688.55
ROT-01-00317,ROT-01,VEI-060,MOT-23,2025-09-01,186.5,False,21.1,380.52,59.09,23.54,2383.55
ROT-01-00318,ROT-01,VEI-015,MOT-17,2025-08-01,193.5,False,23.3,419.92,55.82,28.76,2642.42
ROT-01-00319,ROT-01,VEI-008,MOT-16,2025-04-01,194.6,False,26.5,379.32,32.7,22.02,2611.45
ROT-01-00320,ROT-01,VEI-006,MOT-02,2025-12-01,193.3,False,29.2,315.69,64.25,21.03,2771.38
ROT-01-00321,ROT-01,VEI-011,MOT-26,2025-01-01,189.1,True,21.3,392.38,44.68,17.27,1488.55
ROT-01-00322,ROT-01,VEI-014,MOT-44,2025-04-01,185.4,True,18.0,342.76,30.55,23.66,1245.67
ROT-01-00323,ROT-01,VEI-020,MOT-16,2025-12-01,186.6,True,26.3,384.35,60.25,22.34,1225.38
ROT-01-00324,ROT-01,VEI-010,MOT-15,2025-02-01,191.8,False,21.8,366.58,46.54,27.56,2522.32
ROT-01-00325,ROT-01,VEI-040,MOT-22,2025-03-01,193.9,False,24.7,352.81,55.47,22.18,2695.64
ROT-01-00326,ROT-01,VEI-044,MOT-02,2025-07-01,188.0,False,22.7,353.81,63.46,22.65,2144.31
ROT-01-00327,ROT-01,VEI-009,MOT-44,2025-03-01,192.9,False,21.5,430.31,47.57,16.2,2174.68
ROT-01-00328,ROT-01,VEI-049,MOT-26,2025-02-01,191.3,False,19.2,377.55,52.5,20.78,2441.62
ROT-01-00329,ROT-01,VEI-002,MOT-02,2025-03-01,193.7,False,29.6,369.42,29.17,17.53,2585.13
ROT-01-00330,ROT-01,VEI-039,MOT-03,2025-02-01,185.2,False,22.8,362.06,37.73,18.33,2214.12
ROT-01-00331,ROT-01,VEI-033,MOT-20,2025-12-01,185.5,False,23.4,404.61,51.56,27.21,2292.2
ROT-01-00332,ROT-01,VEI-008,MOT-06,2025-01-01,188.7,False,27.7,378.55,45.14,23.43,2159.16
ROT-01-00333,ROT-01,VEI-018,MOT-20,2025-11-01,190.4,True,20.7,359.91,65.57,28.55,1260.87
ROT-01-00334,ROT-01,VEI-047,MOT-26,2025-09-01,190.2,False,22.6,371.55,55.53,22.7,2565.17
ROT-01-00335,ROT-01,VEI-021,MOT-18,2025-02-01,190.9,False,29.1,392.3,66.04,26.77,2180.26
ROT-01-00336,ROT-01,VEI-034,MOT-22,2025-02-01,193.2,True,25.3,416.65,36.85,20.87,1198.76
ROT-01-00337,ROT-01,VEI-044,MOT-22,2025-06-01,189.1,True,28.3,410.03,42.77,25.75,1377.16
ROT-01-00338,ROT-01,VEI-028,MOT-03,2025-12-01,186.8,False,20.4,457.42,51.29,21.41,2255.64
ROT-01-00339,ROT-01,VEI-016,MOT-16,2025-01-01,190.7,False,18.5,383.29,40.34,26.98,2136.57
ROT-01-00340,ROT-01,VEI-001,MOT-16,2025-02-01,186.5,False,27.7,390.14,60.18,24.01,2213.58
ROT-01-00341,ROT-01,VEI-036,MOT-07,2025-05-01,194.7,True,27.5,410.03,46.97,22.47,1562.3
ROT-01-00342,ROT-01,VEI-027,MOT-26,2025-06-01,190.5,True,23.2,368.11,66.51,24.32,1322.48
ROT-01-00343,ROT-01,VEI-006,MOT-21,2025-11-01,188.5,False,19.1,373.04,53.56,20.82,2608.52
ROT-01-00344,ROT-01,VEI-026,MOT-33,2025-07-01,185.9,False,18.6,361.38,44.22,25.61,2196.73
ROT-01-00345,ROT-01,VEI-019,MOT-35,2025-05-01,190.0,False,27.9,370.45,54.15,23.04,2532.33
ROT-01-00346,ROT-01,VEI-047,MOT-43,2025-03-01,189.6,True,20.9,392.68,42.44,25.39,1377.62
ROT-01-00347,ROT-01,VEI-054,MOT-07,2025-08-01,186.2,False,18.5,339.86,52.19,22.14,2355.12
ROT-01-00348,ROT-01,VEI-051,MOT-38,2025-10-01,184.4,True,24.2,352.36,42.46,21.68,1133.24
ROT-01-00349,ROT-01,VEI-011,MOT-42,2025-10-01,195.5,False,19.2,464.0,50.16,25.04,2727.48
ROT-01-00350,ROT-01,VEI-022,MOT-19,2025-01-01,185.6,False,23.7,362.45,41.72,19.59,2707.04
ROT-01-00351,ROT-01,VEI-004,MOT-05,2025-12-01,190.3,True,26.6,404.87,59.54,15.84,1513.27
ROT-01-00352,ROT-01,VEI-041,MOT-05,2025-07-01,184.4,False,19.5,356.07,30.95,26.2,2163.78
ROT-01-00353,ROT-01,VEI-030,MOT-18,2025-11-01,191.9,False,21.8,346.75,63.92,15.89,2306.17
ROT-01-00354,ROT-01,VEI-046,MOT-10,2025-12-01,191.0,True,19.3,357.24,56.3,24.7,1360.99
ROT-01-00355,ROT-01,VEI-011,MOT-29,2025-04-01,187.8,True,24.4,380.72,44.74,27.63,1219.73
ROT-01-00356,ROT-01,VEI-018,MOT-39,2025-04-01,192.5,False,29.1,367.06,64.36,20.83,2640.31
ROT-01-00357,ROT-01,VEI-007,MOT-15,2025-10-01,195.2,False,25.0,412.35,52.56,18.91,2449.89
ROT-01-00358,ROT-01,VEI-033,MOT-41,2025-10-01,195.4,False,26.7,396.7,41.2,27.63,2243.34
ROT-01-00359,ROT-01,VEI-001,MOT-08,2025-05-01,195.2,False,22.7,405.43,46.58,22.04,2477.81
ROT-01-00360,ROT-01,VEI-027,MOT-08,2025-11-01,187.4,True,23.2,419.44,44.89,21.48,1457.52
ROT-01-00361,ROT-01,VEI-015,MOT-09,2025-09-01,185.5,True,27.4,424.11,58.86,24.17,1139.57
ROT-01-00362,ROT-01,VEI-052,MOT-27,2025-05-01,193.0,False,26.1,440.72,55.03,22.82,2776.73
ROT-01-00363,ROT-01,VEI-015,MOT-01,2025-05-01,189.2,True,21.3,406.92,64.26,23.18,1262.78
ROT-01-00364,ROT-01,VEI-053,MOT-34,2025-06-01,188.9,True,24.6,415.45,32.54,24.53,1429.91
ROT-01-00365,ROT-01,VEI-001,MOT-08,2025-12-01,195.4,True,28.9,384.49,39.2,22.19,1452.93
ROT-01-00366,ROT-01,VEI-048,MOT-02,2025-08-01,185.5,False,20.0,400.27,44.07,26.57,2455.57
ROT-01-00367,ROT-01,VEI-055,MOT-23,2025-04-01,189.1,False,22.2,349.19,37.22,25.16,2648.88
ROT-01-00368,ROT-01,VEI-051,MOT-26,2025-05-01,189.8,True,25.6,371.02,40.24,15.45,1225.7
ROT-01-00369,ROT-01,VEI-022,MOT-06,2025-10-01,194.9,True,18.6,402.87,64.01,20.83,1475.96
ROT-01-00370,ROT-01,VEI-051,MOT-23,2025-04-01,189.2,False,23.5,387.7,40.0,15.17,2530.85
ROT-01-00371,ROT-01,VEI-041,MOT-40,2025-09-01,187.3,True,28.5,327.66,31.93,23.25,1355.24
ROT-01-00372,ROT-01,VEI-010,MOT-14,2025-07-01,188.3,False,21.4,339.98,58.33,21.71,2760.55
ROT-01-00373,ROT-01,VEI-025,MOT-18,2025-01-01,184.7,True,29.0,350.73,33.99,22.15,1414.13
ROT-01-00374,ROT-01,VEI-015,MOT-15,2025-04-01,184.8,True,22.9,385.37,30.83,23.1,1296.46
ROT-01-00375,ROT-01,VEI-058,MOT-19,2025-08-01,185.3,False,22.4,386.26,50.37,22.88,2352.27
ROT-01-00376,ROT-01,VEI-014,MOT-36,2025-05-01,187.1,True,28.5,360.84,42.51,24.72,1267.63
ROT-01-00377,ROT-01,VEI-060,MOT-20,2025-09-01,188.5,False,20.5,475.31,61.7,18.71,2322.43
ROT-01-00378,ROT-01,VEI-026,MOT-45,2025-02-01,188.0,False,27.9,349.35,36.68,17.89,2633.39
ROT-01-00379,ROT-01,VEI-019,MOT-02,2025-11-01,193.7,True,20.5,363.89,34.39,21.21,1386.37
ROT-01-00380,ROT-01,VEI-047,MOT-33,2025-10-01,184.9,True,19.4,361.61,34.61,26.91,1270.73
ROT-01-00381,ROT-01,VEI-042,MOT-04,2025-08-01,185.9,False,29.7,349.47,51.98,19.79,2344.58
ROT-01-00382,ROT-01,VEI-016,MOT-29,2025-04-01,193.5,False,23.9,412.22,54.26,24.76,2336.42
ROT-01-00383,ROT-01,VEI-034,MOT-31,2025-04-01,187.1,True,29.0,359.31,61.7,25.74,1462.91
ROT-01-00384,ROT-01,VEI-006,MOT-28,2025-05-01,193.0,True,25.9,356.64,66.24,27.33,1237.87
ROT-01-00385,ROT-01,VEI-010,MOT-21,2025-06-01,193.1,False,18.5,355.11,45.18,23.81,2808.2
ROT-01-00386,ROT-01,VEI-002,MOT-22,2025-01-01,186.7,False,24.7,388.07,32.93,19.63,2186.73
ROT-01-00387,ROT-01,VEI-046,MOT-28,2025-09-01,187.0,False,29.5,364.08,52.21,24.93,2560.44
ROT-01-00388,ROT-01,VEI-042,MOT-37,2025-12-01,184.3,False,19.9,351.44,46.44,22.32,2584.5
ROT-01-00389,ROT-01,VEI-059,MOT-35,2025-08-01,187.6,False,25.5,328.95,46.05,15.95,2073.12
ROT-01-00390,ROT-01,VEI-050,MOT-18,2025-12-01,189.2,False,21.9,351.6,46.29,18.51,2756.22
ROT-01-00391,ROT-01,VEI-011,MOT-09,2025-08-01,186.3,False,28.3,372.73,56.75,22.48,2397.0
ROT-01-00392,ROT-01,VEI-017,MOT-33,2025-10-01,193.8,True,28.9,372.89,29.28,22.06,1300.77
ROT-01-00393,ROT-01,VEI-055,MOT-04,2025-10-01,189.1,False,23.6,362.15,63.1,19.71,2297.87
ROT-01-00394,ROT-01,VEI-005,MOT-32,2025-07-01,186.6,True,26.6,373.09,56.78,24.51,1287.65
ROT-01-00395,ROT-01,VEI-040,MOT-35,2025-08-01,187.1,False,21.5,386.15,50.17,18.99,2662.93
ROT-01-00396,ROT-01,VEI-031,MOT-44,2025-08-01,185.8,False,23.9,340.56,39.79,20.7,2769.82
ROT-01-00397,ROT-01,VEI-033,MOT-17,2025-08-01,189.2,False,19.2,376.23,35.33,26.84,2498.87
ROT-01-00398,ROT-01,VEI-049,MOT-39,2025-04-01,185.4,False,19.2,356.9,54.82,18.86,2163.03
ROT-01-00399,ROT-01,VEI-002,MOT-40,2025-03-01,188.4,True,28.1,354.74,56.19,19.48,1441.88
ROT-01-00400,ROT-01,VEI-034,MOT-16,2025-06-01,185.8,False,29.3,344.41,51.85,19.06,2173.94
ROT-01-00401,ROT-01,VEI-027,MOT-31,2025-10-01,192.8,False,20.5,393.71,42.5,23.87,2402.16
ROT-01-00402,ROT-01,VEI-041,MOT-20,2025-02-01,193.3,False,25.2,405.0,65.77,15.95,2571.12
ROT-01-00403,ROT-01,VEI-014,MOT-34,2025-12-01,186.4,False,20.8,351.32,40.37,23.42,2557.08
ROT-01-00404,ROT-01,VEI-011,MOT-44,2025-08-01,194.2,False,26.3,371.16,32.95,25.25,2841.29
ROT-01-00405,ROT-01,VEI-050,MOT-37,2025-11-01,192.8,False,25.6,401.25,50.88,20.33,2777.08
ROT-01-00406,ROT-01,VEI-019,MOT-17,2025-01-01,194.6,False,27.5,376.77,67.6,29.05,2530.92
ROT-01-00407,ROT-01,VEI-030,MOT-04,2025-05-01,188.6,False,29.6,374.0,29.26,15.6,2424.78
ROT-01-00408,ROT-01,VEI-005,MOT-05,2025-10-01,194.4,True,24.2,387.99,32.84,15.57,1400.21
ROT-01-00409,ROT-01,VEI-015,MOT-22,2025-10-01,190.0,False,20.2,419.78,38.82,22.38,2628.01
ROT-01-00410,ROT-01,VEI-049,MOT-02,2025-11-01,195.1,False,29.6,382.43,54.37,24.77,2832.63
ROT-01-00411,ROT-01,VEI-013,MOT-32,2025-02-01,186.6,True,27.7,378.32,30.45,16.13,1393.76
ROT-01-00412,ROT-01,VEI-007,MOT-19,2025-07-01,192.8,False,18.0,382.77,62.85,28.02,2713.96
ROT-01-00413,ROT-01,VEI-011,MOT-21,2025-07-01,188.7,True,28.9,353.87,46.71,24.32,1427.23
ROT-01-00414,ROT-01,VEI-049,MOT-13,2025-07-01,191.4,False,27.2,397.5,38.76,27.49,2753.22
ROT-01-00415,ROT-01,VEI-040,MOT-19,2025-09-01,192.5,True,18.5,405.66,65.17,19.07,1431.09
ROT-01-00416,ROT-01,VEI-016,MOT-17,2025-08-01,188.8,False,22.3,396.89,62.78,16.92,2596.34
ROT-01-00417,ROT-01,VEI-011,MOT-11,2025-01-01,188.6,True,22.2,363.11,62.08,25.19,1143.1
ROT-01-00418,ROT-01,VEI-052,MOT-17,2025-11-01,195.6,False,25.3,363.19,61.88,23.28,2615.65
ROT-01-00419,ROT-01,VEI-025,MOT-09,2025-01-01,187.1,False,20.6,373.05,50.43,25.88,2277.98
ROT-01-00420,ROT-01,VEI-056,MOT-13,2025-12-01,186.0,False,27.2,375.83,47.81,21.91,2125.46
ROT-01-00421,ROT-01,VEI-060,MOT-01,2025-04-01,190.3,True,20.4,390.14,31.99,19.8,1410.65
ROT-01-00422,ROT-01,VEI-033,MOT-01,2025-08-01,184.5,False,20.9,351.76,61.2,27.28,2704.66
ROT-01-00423,ROT-01,VEI-035,MOT-22,2025-05-01,189.0,False,28.2,434.06,64.99,16.46,2576.04
ROT-01-00424,ROT-01,VEI-060,MOT-14,2025-03-01,186.8,True,29.3,385.69,62.09,17.11,1265.11
ROT-01-00425,ROT-01,VEI-045,MOT-36,2025-03-01,186.7,False,19.1,332.82,39.23,27.38,2614.2
ROT-01-00426,ROT-01,VEI-016,MOT-35,2025-05-01,190.1,True,22.9,379.58,54.43,23.1,1263.87
ROT-01-00427,ROT-01,VEI-052,MOT-23,2025-04-01,184.5,False,19.5,379.19,28.6,19.7,2325.33
ROT-01-00428,ROT-01,VEI-058,MOT-29,2025-09-01,188.0,True,27.4,368.04,40.68,21.5,1250.58
ROT-01-00429,ROT-01,VEI-025,MOT-02,2025-07-01,192.6,True,21.9,366.12,38.83,26.73,1315.15
ROT-01-00430,ROT-01,VEI-058,MOT-07,2025-03-01,189.6,False,20.6,343.0,64.42,18.7,2214.51
ROT-01-00431,ROT-01,VEI-032,MOT-22,2025-06-01,193.3,True,20.7,422.86,52.72,28.14,1544.17
ROT-01-00432,ROT-01,VEI-051,MOT-24,2025-11-01,189.3,False,25.9,383.39,54.45,24.38,2613.15
ROT-01-00433,ROT-01,VEI-045,MOT-13,2025-08-01,185.7,True,18.8,354.44,64.8,22.73,1187.42
ROT-01-00434,ROT-01,VEI-033,MOT-35,2025-11-01,189.4,True,20.3,425.64,52.93,25.65,1172.07
ROT-01-00435,ROT-01,VEI-037,MOT-06,2025-02-01,187.8,True,24.5,412.0,43.59,26.41,1297.85
ROT-01-00436,ROT-01,VEI-033,MOT-43,2025-04-01,193.0,False,28.5,368.82,36.56,21.69,2870.57
ROT-01-00437,ROT-01,VEI-018,MOT-33,2025-04-01,191.4,False,21.9,424.32,35.69,22.8,2621.72
ROT-01-00438,ROT-01,VEI-040,MOT-27,2025-06-01,193.6,True,21.3,404.18,50.44,19.31,1230.01
ROT-01-00439,ROT-01,VEI-040,MOT-03,2025-10-01,193.5,False,24.8,387.77,54.54,28.75,2575.54
ROT-01-00440,ROT-01,VEI-005,MOT-10,2025-07-01,194.4,False,23.8,392.44,56.23,26.86,2886.46
ROT-01-00441,ROT-01,VEI-002,MOT-17,2025-10-01,186.0,True,25.6,340.15,30.75,22.88,1234.54
ROT-01-00442,ROT-01,VEI-021,MOT-41,2025-03-01,188.4,True,27.4,371.99,44.06,16.8,1277.1
ROT-01-00443,ROT-01,VEI-016,MOT-38,2025-12-01,185.8,True,24.9,353.86,52.68,26.59,1359.85
ROT-01-00444,ROT-01,VEI-043,MOT-44,2025-01-01,195.2,True,22.2,390.36,53.45,20.29,1370.41
ROT-01-00445,ROT-01,VEI-004,MOT-14,2025-01-01,191.4,False,21.4,378.55,43.45,19.23,2565.9
ROT-01-00446,ROT-01,VEI-014,MOT-25,2025-04-01,189.0,False,27.8,355.31,41.24,27.51,2157.69
ROT-01-00447,ROT-01,VEI-034,MOT-15,2025-07-01,193.5,False,22.8,436.44,54.38,28.67,2807.84
ROT-01-00448,ROT-01,VEI-014,MOT-41,2025-04-01,190.0,False,19.0,411.33,66.24,18.38,2179.17
ROT-01-00449,ROT-01,VEI-035,MOT-33,2025-02-01,187.6,True,21.4,352.85,59.41,21.8,1378.17
ROT-01-00450,ROT-01,VEI-001,MOT-20,2025-09-01,185.0,False,22.2,417.04,40.18,23.09,2525.06
ROT-01-00451,ROT-01,VEI-058,MOT-10,2025-02-01,185.3,True,23.3,359.02,38.76,17.37,1248.81
ROT-01-00452,ROT-01,VEI-031,MOT-28,2025-09-01,187.8,True,23.8,347.8,29.76,28.14,1314.53
ROT-01-00453,ROT-01,VEI-027,MOT-38,2025-06-01,194.8,True,18.7,419.43,64.79,21.2,1541.45
